studyName,Cruise,"Datetime PST (Event Log)","Latitude (Event Log) (º)","Longitude (Event Log) (º)",Cycle,"Event Number","Cast Number","Bottle Number","Depth (m)","Heterotrophic Bacteria (µg/L)","Prochlorococcus (µg/L)","Synechococcus (µg/L)",Notes
P1408MV,P1408,"2014-08-17 01:59:05",34.26789,-120.8229,"CYCLE 2",201,19,11,25,13.71,2.95,11.11,
P1408MV,P1408,"2014-08-17 01:59:05",34.26789,-120.8229,"CYCLE 2",201,19,7,35,13.79,3.19,11.03,
P1408MV,P1408,"2014-08-17 01:59:05",34.26789,-120.8229,"CYCLE 2",201,19,4,45,8.08,0.41,1.30,
P1408MV,P1408,"2014-08-17 01:59:05",34.26789,-120.8229,"CYCLE 2",201,19,2,55,4.95,0.38,0.40,
P1408MV,P1408,"2014-08-17 01:59:05",34.26789,-120.8229,"CYCLE 2",201,19,1,70,2.88,0.09,0.18,
P1408MV,P1408,"2014-08-18 01:46:31",34.17487,-120.8699,"CYCLE 2",230,23,22,2,21.13,3.13,11.91,
P1408MV,P1408,"2014-08-18 01:46:31",34.17487,-120.8699,"CYCLE 2",230,23,19,8,18.31,3.40,10.10,
P1408MV,P1408,"2014-08-18 01:46:31",34.17487,-120.8699,"CYCLE 2",230,23,15,12,19.72,3.16,10.82,
P1408MV,P1408,"2014-08-18 01:46:31",34.17487,-120.8699,"CYCLE 2",230,23,11,25,19.72,3.10,11.19,
P1408MV,P1408,"2014-08-18 01:46:31",34.17487,-120.8699,"CYCLE 2",230,23,7,35,18.31,3.43,11.34,
P1408MV,P1408,"2014-08-18 01:46:31",34.17487,-120.8699,"CYCLE 2",230,23,4,45,12.22,1.36,2.69,
P1408MV,P1408,"2014-08-18 01:46:31",34.17487,-120.8699,"CYCLE 2",230,23,2,60,5.75,0.22,0.26,
P1408MV,P1408,"2014-08-18 01:46:31",34.17487,-120.8699,"CYCLE 2",230,23,1,80,8.15,0.05,0.06,
P1408MV,P1408,"2014-08-19 01:02:23",34.11518,-120.9205,"CYCLE 2",252,26,22,2,18.31,2.36,10.72,
P1408MV,P1408,"2014-08-19 01:02:23",34.11518,-120.9205,"CYCLE 2",252,26,19,8,18.31,1.89,10.52,
P1408MV,P1408,"2014-08-19 01:02:23",34.11518,-120.9205,"CYCLE 2",252,26,15,12,19.72,2.14,10.62,
P1408MV,P1408,"2014-08-19 01:02:23",34.11518,-120.9205,"CYCLE 2",252,26,11,25,18.31,1.99,10.43,
P1408MV,P1408,"2014-08-19 01:02:23",34.11518,-120.9205,"CYCLE 2",252,26,7,35,18.31,1.52,6.44,
P1408MV,P1408,"2014-08-19 01:02:23",34.11518,-120.9205,"CYCLE 2",252,26,4,45,11.46,0.83,1.95,
P1408MV,P1408,"2014-08-19 01:02:23",34.11518,-120.9205,"CYCLE 2",252,26,2,60,5.84,0.15,0.25,
P1408MV,P1408,"2014-08-19 01:02:23",34.11518,-120.9205,"CYCLE 2",252,26,1,80,5.09,0.05,0.07,
P1408MV,P1408,"2014-08-20 02:16:41",34.0919,-120.9657,"CYCLE 2",284,29,22,2,18.31,1.98,9.11,
P1408MV,P1408,"2014-08-20 02:16:41",34.0919,-120.9657,"CYCLE 2",284,29,21,8,18.31,1.97,10.37,
P1408MV,P1408,"2014-08-20 02:16:41",34.0919,-120.9657,"CYCLE 2",284,29,19,12,19.72,1.98,10.61,
P1408MV,P1408,"2014-08-20 02:16:41",34.0919,-120.9657,"CYCLE 2",284,29,17,25,16.90,1.40,7.67,
P1408MV,P1408,"2014-08-20 02:16:41",34.0919,-120.9657,"CYCLE 2",284,29,14,35,11.82,0.84,1.85,
P1408MV,P1408,"2014-08-20 02:16:41",34.0919,-120.9657,"CYCLE 2",284,29,12,45,8.28,0.36,0.71,
P1408MV,P1408,"2014-08-20 02:16:41",34.0919,-120.9657,"CYCLE 2",284,29,9,60,5.65,0.07,0.14,
P1408MV,P1408,"2014-08-20 02:16:41",34.0919,-120.9657,"CYCLE 2",284,29,7,80,2.98,0.02,0.23,
P1408MV,P1408,"2014-08-22 01:00:34",34.38674,-121.3926,"CYCLE 3",308,31,22,2,18.31,3.77,5.83,
P1408MV,P1408,"2014-08-22 01:00:34",34.38674,-121.3926,"CYCLE 3",308,31,19,8,16.90,4.08,5.72,
P1408MV,P1408,"2014-08-22 01:00:34",34.38674,-121.3926,"CYCLE 3",308,31,15,12,18.31,4.42,6.25,
P1408MV,P1408,"2014-08-22 01:00:34",34.38674,-121.3926,"CYCLE 3",308,31,11,25,16.90,2.30,6.50,
P1408MV,P1408,"2014-08-22 01:00:34",34.38674,-121.3926,"CYCLE 3",308,31,7,35,14.09,2.58,7.14,
P1408MV,P1408,"2014-08-22 01:00:34",34.38674,-121.3926,"CYCLE 3",308,31,4,50,9.69,1.20,2.49,
P1408MV,P1408,"2014-08-22 01:00:34",34.38674,-121.3926,"CYCLE 3",308,31,2,60,5.44,0.42,0.26,
P1408MV,P1408,"2014-08-22 01:00:34",34.38674,-121.3926,"CYCLE 3",308,31,1,70,5.66,0.35,0.43,
P1408MV,P1408,"2014-08-23 01:48:22",34.4141,-121.2787,"CYCLE 3",340,35,22,2,15.49,8.45,5.42,
P1408MV,P1408,"2014-08-23 01:48:22",34.4141,-121.2787,"CYCLE 3",340,35,19,8,14.09,8.05,6.37,
P1408MV,P1408,"2014-08-23 01:48:22",34.4141,-121.2787,"CYCLE 3",340,35,15,12,18.31,8.76,7.55,
P1408MV,P1408,"2014-08-23 01:48:22",34.4141,-121.2787,"CYCLE 3",340,35,11,25,16.90,3.60,7.59,
P1408MV,P1408,"2014-08-23 01:48:22",34.4141,-121.2787,"CYCLE 3",340,35,7,35,13.05,2.65,9.87,
P1408MV,P1408,"2014-08-23 01:48:22",34.4141,-121.2787,"CYCLE 3",340,35,4,45,9.95,2.40,9.03,
P1408MV,P1408,"2014-08-23 01:48:22",34.4141,-121.2787,"CYCLE 3",340,35,2,60,4.15,0.20,0.09,
P1408MV,P1408,"2014-08-23 01:48:22",34.4141,-121.2787,"CYCLE 3",340,35,1,70,4.15,0.22,0.04,
P1408MV,P1408,"2014-08-24 01:04:34",34.42529,-121.1457,"CYCLE 3",366,38,22,2,13.58,4.61,6.24,
P1408MV,P1408,"2014-08-24 01:04:34",34.42529,-121.1457,"CYCLE 3",366,38,19,8,13.30,4.77,6.69,
P1408MV,P1408,"2014-08-24 01:04:34",34.42529,-121.1457,"CYCLE 3",366,38,15,12,14.09,4.80,6.22,
P1408MV,P1408,"2014-08-24 01:04:34",34.42529,-121.1457,"CYCLE 3",366,38,11,25,15.49,2.94,6.45,
P1408MV,P1408,"2014-08-24 01:04:34",34.42529,-121.1457,"CYCLE 3",366,38,7,35,9.73,2.26,4.79,
P1408MV,P1408,"2014-08-24 01:04:34",34.42529,-121.1457,"CYCLE 3",366,38,4,45,5.99,1.88,0.55,
P1408MV,P1408,"2014-08-24 01:04:34",34.42529,-121.1457,"CYCLE 3",366,38,2,55,4.23,0.89,0.14,
P1408MV,P1408,"2014-08-24 01:04:34",34.42529,-121.1457,"CYCLE 3",366,38,1,70,3.24,0.60,0.09,
P1408MV,P1408,"2014-08-25 02:02:29",34.4337,-121.021,"CYCLE 3",392,41,23,2,14.09,4.13,4.61,
P1408MV,P1408,"2014-08-25 02:02:29",34.4337,-121.021,"CYCLE 3",392,41,21,8,14.09,4.03,4.80,
P1408MV,P1408,"2014-08-25 02:02:29",34.4337,-121.021,"CYCLE 3",392,41,19,12,14.09,4.66,5.72,
P1408MV,P1408,"2014-08-25 02:02:29",34.4337,-121.021,"CYCLE 3",392,41,17,25,15.49,2.36,7.20,
P1408MV,P1408,"2014-08-25 02:02:29",34.4337,-121.021,"CYCLE 3",392,41,15,35,9.70,2.85,3.55,
P1408MV,P1408,"2014-08-25 02:02:29",34.4337,-121.021,"CYCLE 3",392,41,13,45,8.53,0.49,0.76,
P1408MV,P1408,"2014-08-25 02:02:29",34.4337,-121.021,"CYCLE 3",392,41,11,55,6.75,0.21,0.23,
P1408MV,P1408,"2014-08-25 02:02:29",34.4337,-121.021,"CYCLE 3",392,41,8,70,4.07,0.13,0.13,
P1408MV,P1408,"2014-08-26 01:08:06",33.52164,-122.5587,"CYCLE 4",402,42,22,5,12.46,5.41,0.46,
P1408MV,P1408,"2014-08-26 01:08:06",33.52164,-122.5587,"CYCLE 4",402,42,18,12,12.89,6.20,0.45,
P1408MV,P1408,"2014-08-26 01:08:06",33.52164,-122.5587,"CYCLE 4",402,42,14,25,12.02,5.58,0.36,
P1408MV,P1408,"2014-08-26 01:08:06",33.52164,-122.5587,"CYCLE 4",402,42,10,40,12.78,5.95,0.92,
P1408MV,P1408,"2014-08-26 01:08:06",33.52164,-122.5587,"CYCLE 4",402,42,7,60,8.32,4.02,0.41,
P1408MV,P1408,"2014-08-26 01:08:06",33.52164,-122.5587,"CYCLE 4",402,42,4,70,5.93,1.62,0.13,
P1408MV,P1408,"2014-08-26 01:08:06",33.52164,-122.5587,"CYCLE 4",402,42,2,90,3.69,0.47,0.06,
P1408MV,P1408,"2014-08-26 01:08:06",33.52164,-122.5587,"CYCLE 4",402,42,1,120,2.78,0.17,0.05,
P1408MV,P1408,"2014-08-27 01:03:24",33.56275,-122.4992,"CYCLE 4",429,45,22,5,11.54,6.80,0.21,
P1408MV,P1408,"2014-08-27 01:03:24",33.56275,-122.4992,"CYCLE 4",429,45,18,12,11.24,6.46,0.29,
P1408MV,P1408,"2014-08-27 01:03:24",33.56275,-122.4992,"CYCLE 4",429,45,14,25,13.53,6.02,0.42,
P1408MV,P1408,"2014-08-27 01:03:24",33.56275,-122.4992,"CYCLE 4",429,45,10,40,10.57,5.64,0.63,
P1408MV,P1408,"2014-08-27 01:03:24",33.56275,-122.4992,"CYCLE 4",429,45,7,60,8.46,5.33,0.52,
P1408MV,P1408,"2014-08-27 01:03:24",33.56275,-122.4992,"CYCLE 4",429,45,4,70,6.65,2.14,0.13,
P1408MV,P1408,"2014-08-27 01:03:24",33.56275,-122.4992,"CYCLE 4",429,45,2,90,3.83,0.53,0.02,
P1408MV,P1408,"2014-08-27 01:03:24",33.56275,-122.4992,"CYCLE 4",429,45,1,100,3.77,0.42,0.03,
P1408MV,P1408,"2014-08-28 01:01:44",33.60365,-122.4411,"CYCLE 4",454,48,22,5,12.52,4.58,0.18,
P1408MV,P1408,"2014-08-28 01:01:44",33.60365,-122.4411,"CYCLE 4",454,48,18,12,12.89,4.59,0.14,
P1408MV,P1408,"2014-08-28 01:01:44",33.60365,-122.4411,"CYCLE 4",454,48,14,30,13.30,4.48,0.18,
P1408MV,P1408,"2014-08-28 01:01:44",33.60365,-122.4411,"CYCLE 4",454,48,10,50,10.18,4.44,0.73,
P1408MV,P1408,"2014-08-28 01:01:44",33.60365,-122.4411,"CYCLE 4",454,48,7,60,8.22,4.17,0.42,
P1408MV,P1408,"2014-08-28 01:01:44",33.60365,-122.4411,"CYCLE 4",454,48,4,70,6.98,2.15,0.25,
P1408MV,P1408,"2014-08-28 01:01:44",33.60365,-122.4411,"CYCLE 4",454,48,2,90,4.00,0.50,0.07,
P1408MV,P1408,"2014-08-28 01:01:44",33.60365,-122.4411,"CYCLE 4",454,48,1,120,3.06,0.07,0.04,
P1408MV,P1408,"2014-08-29 02:50:26",33.63705,-122.401,"CYCLE 4",486,51,24,5,12.29,4.35,0.35,
P1408MV,P1408,"2014-08-29 02:50:26",33.63705,-122.401,"CYCLE 4",486,51,20,12,12.65,4.76,0.41,
P1408MV,P1408,"2014-08-29 02:50:26",33.63705,-122.401,"CYCLE 4",486,51,18,30,13.08,5.79,0.99,
P1408MV,P1408,"2014-08-29 02:50:26",33.63705,-122.401,"CYCLE 4",486,51,15,50,13.32,10.12,1.54,
P1408MV,P1408,"2014-08-29 02:50:26",33.63705,-122.401,"CYCLE 4",486,51,13,60,10.08,7.27,0.58,
P1408MV,P1408,"2014-08-29 02:50:26",33.63705,-122.401,"CYCLE 4",486,51,10,70,8.17,2.86,0.50,
P1408MV,P1408,"2014-08-29 02:50:26",33.63705,-122.401,"CYCLE 4",486,51,6,90,5.38,0.82,0.02,
P1408MV,P1408,"2014-08-29 02:50:26",33.63705,-122.401,"CYCLE 4",486,51,4,120,4.14,0.17,0.02,
P1408MV,P1408,"2014-08-30 01:09:55",32.87864,-123.8983,"CYCLE 5",496,52,22,5,7.23,7.90,0.21,
P1408MV,P1408,"2014-08-30 01:09:55",32.87864,-123.8983,"CYCLE 5",496,52,18,20,8.07,8.41,0.25,
P1408MV,P1408,"2014-08-30 01:09:55",32.87864,-123.8983,"CYCLE 5",496,52,14,40,8.74,8.15,0.29,
P1408MV,P1408,"2014-08-30 01:09:55",32.87864,-123.8983,"CYCLE 5",496,52,10,60,7.15,7.78,0.30,
P1408MV,P1408,"2014-08-30 01:09:55",32.87864,-123.8983,"CYCLE 5",496,52,7,80,5.78,2.09,0.08,
P1408MV,P1408,"2014-08-30 01:09:55",32.87864,-123.8983,"CYCLE 5",496,52,4,90,4.41,1.44,0.02,
P1408MV,P1408,"2014-08-30 01:09:55",32.87864,-123.8983,"CYCLE 5",496,52,2,100,4.01,1.04,0.03,
P1408MV,P1408,"2014-08-30 01:09:55",32.87864,-123.8983,"CYCLE 5",496,52,1,120,2.74,0.42,0.10,
P1408MV,P1408,"2014-08-31 02:26:47",32.84071,-123.8673,"CYCLE 5",527,56,22,5,7.22,4.69,0.26,
P1408MV,P1408,"2014-08-31 02:26:47",32.84071,-123.8673,"CYCLE 5",527,56,18,20,6.93,4.79,0.28,
P1408MV,P1408,"2014-08-31 02:26:47",32.84071,-123.8673,"CYCLE 5",527,56,14,40,9.00,5.26,0.26,
P1408MV,P1408,"2014-08-31 02:26:47",32.84071,-123.8673,"CYCLE 5",527,56,10,60,6.47,6.77,0.28,
P1408MV,P1408,"2014-08-31 02:26:47",32.84071,-123.8673,"CYCLE 5",527,56,7,80,6.33,2.88,0.06,
P1408MV,P1408,"2014-08-31 02:26:47",32.84071,-123.8673,"CYCLE 5",527,56,4,90,4.66,1.68,0.04,
P1408MV,P1408,"2014-08-31 02:26:47",32.84071,-123.8673,"CYCLE 5",527,56,2,100,3.38,0.65,0.02,
P1408MV,P1408,"2014-08-31 02:26:47",32.84071,-123.8673,"CYCLE 5",527,56,1,120,2.78,0.46,0.01,
P1408MV,P1408,"2014-09-01 01:16:59",32.81141,-123.8689,"CYCLE 5",554,59,22,5,6.56,3.89,0.29,
P1408MV,P1408,"2014-09-01 01:16:59",32.81141,-123.8689,"CYCLE 5",554,59,18,20,6.86,3.90,0.23,
P1408MV,P1408,"2014-09-01 01:16:59",32.81141,-123.8689,"CYCLE 5",554,59,14,40,9.79,3.83,0.39,
P1408MV,P1408,"2014-09-01 01:16:59",32.81141,-123.8689,"CYCLE 5",554,59,10,60,6.47,3.72,0.56,
P1408MV,P1408,"2014-09-01 01:16:59",32.81141,-123.8689,"CYCLE 5",554,59,7,80,6.13,3.52,0.13,
P1408MV,P1408,"2014-09-01 01:16:59",32.81141,-123.8689,"CYCLE 5",554,59,4,90,4.06,1.76,0.05,
P1408MV,P1408,"2014-09-01 01:16:59",32.81141,-123.8689,"CYCLE 5",554,59,2,100,3.77,0.92,0.12,
P1408MV,P1408,"2014-09-01 01:16:59",32.81141,-123.8689,"CYCLE 5",554,59,1,120,1.75,0.45,0.09,
P1408MV,P1408,"2014-09-02 01:07:49",32.77382,-123.8738,"CYCLE 5",585,62,23,5,7.21,3.32,0.23,
P1408MV,P1408,"2014-09-02 01:07:49",32.77382,-123.8738,"CYCLE 5",585,62,20,20,7.95,5.78,0.13,
P1408MV,P1408,"2014-09-02 01:07:49",32.77382,-123.8738,"CYCLE 5",585,62,18,40,10.47,5.34,0.19,
P1408MV,P1408,"2014-09-02 01:07:49",32.77382,-123.8738,"CYCLE 5",585,62,15,60,8.53,8.62,0.23,
P1408MV,P1408,"2014-09-02 01:07:49",32.77382,-123.8738,"CYCLE 5",585,62,10,80,7.93,7.41,0.22,
P1408MV,P1408,"2014-09-02 01:07:49",32.77382,-123.8738,"CYCLE 5",585,62,8,90,5.32,3.25,0.05,
P1408MV,P1408,"2014-09-02 01:07:49",32.77382,-123.8738,"CYCLE 5",585,62,6,100,4.27,2.32,0.02,
P1408MV,P1408,"2014-09-02 01:07:49",32.77382,-123.8738,"CYCLE 5",585,62,4,120,2.90,0.74,0.01,
P1604,P1604,"2016-04-22 01:50:30",32.97706,-123.0257,"Cycle 1",29,4,22,5,3.11,11.79,0.26,
P1604,P1604,"2016-04-22 01:50:30",32.97706,-123.0257,"Cycle 1",29,4,18,20,3.01,11.86,0.29,
P1604,P1604,"2016-04-22 01:50:30",32.97706,-123.0257,"Cycle 1",29,4,14,35,2.98,9.80,0.38,
P1604,P1604,"2016-04-22 01:50:30",32.97706,-123.0257,"Cycle 1",29,4,10,50,2.80,8.52,1.98,
P1604,P1604,"2016-04-22 01:50:30",32.97706,-123.0257,"Cycle 1",29,4,7,70,2.66,5.29,0.92,
P1604,P1604,"2016-04-22 01:50:30",32.97706,-123.0257,"Cycle 1",29,4,4,80,2.60,3.32,0.15,
P1604,P1604,"2016-04-23 01:23:37",33.08709,-122.9422,"Cycle 1",48,7,22,5,3.97,7.76,0.25,
P1604,P1604,"2016-04-23 01:23:37",33.08709,-122.9422,"Cycle 1",48,7,18,20,6.09,7.78,0.28,
P1604,P1604,"2016-04-23 01:23:37",33.08709,-122.9422,"Cycle 1",48,7,14,35,6.94,7.85,0.54,
P1604,P1604,"2016-04-23 01:23:37",33.08709,-122.9422,"Cycle 1",48,7,10,50,8.80,7.73,2.22,
P1604,P1604,"2016-04-23 01:23:37",33.08709,-122.9422,"Cycle 1",48,7,7,70,9.43,7.57,2.27,
P1604,P1604,"2016-04-23 01:23:37",33.08709,-122.9422,"Cycle 1",48,7,4,80,5.02,2.89,0.17,
P1604,P1604,"2016-04-29 01:06:44",33.58624,-122.2102,"Cycle 2",97,14,22,5,6.28,5.34,1.21,
P1604,P1604,"2016-04-29 01:06:44",33.58624,-122.2102,"Cycle 2",97,14,18,20,7.02,5.02,1.19,
P1604,P1604,"2016-04-29 01:06:44",33.58624,-122.2102,"Cycle 2",97,14,14,35,7.10,4.80,1.27,
P1604,P1604,"2016-04-29 01:06:44",33.58624,-122.2102,"Cycle 2",97,14,10,50,7.42,4.71,2.17,
P1604,P1604,"2016-04-29 01:06:44",33.58624,-122.2102,"Cycle 2",97,14,7,70,9.79,4.40,4.63,
P1604,P1604,"2016-04-29 01:06:44",33.58624,-122.2102,"Cycle 2",97,14,4,80,10.61,1.35,2.19,
P1604,P1604,"2016-04-30 01:06:14",33.52361,-122.0599,"Cycle 2",124,17,22,5,6.03,4.43,0.85,
P1604,P1604,"2016-04-30 01:06:14",33.52361,-122.0599,"Cycle 2",124,17,18,20,6.29,4.53,0.98,
P1604,P1604,"2016-04-30 01:06:14",33.52361,-122.0599,"Cycle 2",124,17,14,40,6.45,4.24,0.85,
P1604,P1604,"2016-04-30 01:06:14",33.52361,-122.0599,"Cycle 2",124,17,10,60,6.98,4.09,1.34,
P1604,P1604,"2016-04-30 01:06:14",33.52361,-122.0599,"Cycle 2",124,17,7,80,8.38,3.80,2.75,
P1604,P1604,"2016-04-30 01:06:14",33.52361,-122.0599,"Cycle 2",124,17,4,90,9.99,3.46,3.25,
P1604,P1604,"2016-04-30 20:29:45",33.47645,-121.9843,"Cycle 2",139,20,22,5,5.94,4.71,0.88,
P1604,P1604,"2016-04-30 20:29:45",33.47645,-121.9843,"Cycle 2",139,20,18,25,5.96,4.62,0.84,
P1604,P1604,"2016-04-30 20:29:45",33.47645,-121.9843,"Cycle 2",139,20,14,50,6.32,4.59,0.84,
P1604,P1604,"2016-04-30 20:29:45",33.47645,-121.9843,"Cycle 2",139,20,10,70,6.53,3.93,1.02,
P1604,P1604,"2016-04-30 20:29:45",33.47645,-121.9843,"Cycle 2",139,20,7,90,7.19,3.13,1.12,
P1604,P1604,"2016-04-30 20:29:45",33.47645,-121.9843,"Cycle 2",139,20,4,100,4.47,1.97,0.06,
P1604,P1604,"2016-05-02 01:01:08",33.46013,-121.8701,"Cycle 2",173,23,24,5,6.24,5.15,0.72,
P1604,P1604,"2016-05-02 01:01:08",33.46013,-121.8701,"Cycle 2",173,23,20,25,6.21,5.06,0.59,
P1604,P1604,"2016-05-02 01:01:08",33.46013,-121.8701,"Cycle 2",173,23,17,50,5.99,5.02,0.80,
P1604,P1604,"2016-05-02 01:01:08",33.46013,-121.8701,"Cycle 2",173,23,14,70,6.21,4.45,0.86,
P1604,P1604,"2016-05-02 01:01:08",33.46013,-121.8701,"Cycle 2",173,23,11,90,6.44,4.03,1.00,
P1604,P1604,"2016-05-02 01:01:08",33.46013,-121.8701,"Cycle 2",173,23,8,100,7.13,2.77,1.02,
P1604,P1604,"2016-05-03 01:02:23",34.79821,-121.2781,"Cycle 3",187,25,22,2,7.75,,2.04,
P1604,P1604,"2016-05-03 01:02:23",34.79821,-121.2781,"Cycle 3",187,25,18,12,7.60,,1.97,
P1604,P1604,"2016-05-03 01:02:23",34.79821,-121.2781,"Cycle 3",187,25,14,15,8.09,,2.46,
P1604,P1604,"2016-05-03 01:02:23",34.79821,-121.2781,"Cycle 3",187,25,10,40,6.82,,2.02,
P1604,P1604,"2016-05-03 01:02:23",34.79821,-121.2781,"Cycle 3",187,25,7,60,6.06,,1.52,
P1604,P1604,"2016-05-03 01:02:23",34.79821,-121.2781,"Cycle 3",187,25,4,90,6.54,,0.65,
P1604,P1604,"2016-05-04 01:02:35",34.67556,-121.2801,"Cycle 3",210,28,22,5,9.50,,1.77,
P1604,P1604,"2016-05-04 01:02:35",34.67556,-121.2801,"Cycle 3",210,28,18,12,9.71,,2.04,
P1604,P1604,"2016-05-04 01:02:35",34.67556,-121.2801,"Cycle 3",210,28,14,20,10.24,,2.54,
P1604,P1604,"2016-05-04 01:02:35",34.67556,-121.2801,"Cycle 3",210,28,10,30,9.93,,1.70,
P1604,P1604,"2016-05-04 01:02:35",34.67556,-121.2801,"Cycle 3",210,28,7,40,8.65,,0.83,
P1604,P1604,"2016-05-04 01:02:35",34.67556,-121.2801,"Cycle 3",210,28,4,50,8.00,,0.43,
P1604,P1604,"2016-05-05 01:01:01",34.50228,-121.2228,"Cycle 3",235,31,22,5,18.77,,4.75,
P1604,P1604,"2016-05-05 01:01:01",34.50228,-121.2228,"Cycle 3",235,31,18,12,18.77,,5.50,
P1604,P1604,"2016-05-05 01:01:01",34.50228,-121.2228,"Cycle 3",235,31,14,20,20.21,,6.14,
P1604,P1604,"2016-05-05 01:01:01",34.50228,-121.2228,"Cycle 3",235,31,10,25,17.33,,5.23,
P1604,P1604,"2016-05-05 01:01:01",34.50228,-121.2228,"Cycle 3",235,31,7,30,11.44,,2.55,
P1604,P1604,"2016-05-05 01:01:01",34.50228,-121.2228,"Cycle 3",235,31,4,35,9.47,,1.61,
P1604,P1604,"2016-05-06 01:00:21",34.2802,-121.1745,"Cycle 3",263,42,23,5,15.88,,3.10,
P1604,P1604,"2016-05-06 01:00:21",34.2802,-121.1745,"Cycle 3",263,42,20,12,17.33,,3.73,
P1604,P1604,"2016-05-06 01:00:21",34.2802,-121.1745,"Cycle 3",263,42,17,20,21.66,,5.86,
P1604,P1604,"2016-05-06 01:00:21",34.2802,-121.1745,"Cycle 3",263,42,16,25,18.77,,7.30,
P1604,P1604,"2016-05-06 01:00:21",34.2802,-121.1745,"Cycle 3",263,42,15,30,18.77,,8.20,
P1604,P1604,"2016-05-06 01:00:21",34.2802,-121.1745,"Cycle 3",263,42,13,35,17.33,,6.39,
P1604,P1604,"2016-05-07 01:19:06",34.44227,-120.7008,"Cycle 4",286,45,22,2,56.31,,12.37,
P1604,P1604,"2016-05-07 01:19:06",34.44227,-120.7008,"Cycle 4",286,45,18,5,54.86,,12.10,
P1604,P1604,"2016-05-07 01:19:06",34.44227,-120.7008,"Cycle 4",286,45,14,12,30.32,,5.20,
P1604,P1604,"2016-05-07 01:19:06",34.44227,-120.7008,"Cycle 4",286,45,10,20,18.77,,2.00,
P1604,P1604,"2016-05-07 01:19:06",34.44227,-120.7008,"Cycle 4",286,45,7,25,17.33,,1.75,
P1604,P1604,"2016-05-07 01:19:06",34.44227,-120.7008,"Cycle 4",286,45,4,30,10.20,,0.56,
P1604,P1604,"2016-05-08 01:00:00",34.49954,-120.7815,"Cycle 4",313,48,22,2,54.86,,13.84,
P1604,P1604,"2016-05-08 01:00:00",34.49954,-120.7815,"Cycle 4",313,48,18,5,56.31,,13.61,
P1604,P1604,"2016-05-08 01:00:00",34.49954,-120.7815,"Cycle 4",313,48,14,12,47.64,,11.30,
P1604,P1604,"2016-05-08 01:00:00",34.49954,-120.7815,"Cycle 4",313,48,10,20,34.65,,6.58,
P1604,P1604,"2016-05-08 01:00:00",34.49954,-120.7815,"Cycle 4",313,48,7,25,34.65,,5.84,
P1604,P1604,"2016-05-08 01:00:00",34.49954,-120.7815,"Cycle 4",313,48,4,30,24.54,,2.32,
P1604,P1604,"2016-05-09 01:01:30",34.5341,-120.8705,"Cycle 4",338,51,22,2,56.31,,18.39,
P1604,P1604,"2016-05-09 01:01:30",34.5341,-120.8705,"Cycle 4",338,51,18,5,56.31,,18.20,
P1604,P1604,"2016-05-09 01:01:30",34.5341,-120.8705,"Cycle 4",338,51,14,12,56.31,,17.80,
P1604,P1604,"2016-05-09 01:01:30",34.5341,-120.8705,"Cycle 4",338,51,10,20,41.87,,10.91,
P1604,P1604,"2016-05-09 01:01:30",34.5341,-120.8705,"Cycle 4",338,51,7,25,30.32,,4.41,
P1604,P1604,"2016-05-09 01:01:30",34.5341,-120.8705,"Cycle 4",338,51,4,30,18.77,,1.32,
P1604,P1604,"2016-05-10 00:53:40",34.54298,-120.9372,"Cycle 4",359,54,20,2,43.31,,20.28,
P1604,P1604,"2016-05-10 00:53:40",34.54298,-120.9372,"Cycle 4",359,54,17,5,41.87,,19.63,
P1604,P1604,"2016-05-10 00:53:40",34.54298,-120.9372,"Cycle 4",359,54,14,12,43.31,,20.43,
P1604,P1604,"2016-05-10 00:53:40",34.54298,-120.9372,"Cycle 4",359,54,11,20,40.43,,13.46,
P1604,P1604,"2016-05-10 00:53:40",34.54298,-120.9372,"Cycle 4",359,54,8,25,36.09,,9.67,
P1604,P1604,"2016-05-10 00:53:40",34.54298,-120.9372,"Cycle 4",359,54,5,30,27.43,,3.48,
P1706,P1706,"2017-06-07 17:33:48",34.85434,-121.4112,Transect1,130,4,17,2,13.34,,0.76,
P1706,P1706,"2017-06-07 17:33:48",34.85434,-121.4112,Transect1,130,4,15,10,10.62,,0.52,
P1706,P1706,"2017-06-07 17:33:48",34.85434,-121.4112,Transect1,130,4,13,20,6.98,,0.34,
P1706,P1706,"2017-06-07 17:33:48",34.85434,-121.4112,Transect1,130,4,11,30,5.36,,0.17,
P1706,P1706,"2017-06-07 17:33:48",34.85434,-121.4112,Transect1,130,4,9,40,6.49,,0.12,
P1706,P1706,"2017-06-07 17:33:48",34.85434,-121.4112,Transect1,130,4,7,50,6.14,,0.07,
P1706,P1706,"2017-06-07 17:33:48",34.85434,-121.4112,Transect1,130,4,5,75,4.81,,0.01,
P1706,P1706,"2017-06-07 17:33:48",34.85434,-121.4112,Transect1,130,4,3,101,6.25,,0.02,
P1706,P1706,"2017-06-07 19:15:19",34.88461,-121.426,Transect1,136,5,17,2,12.45,,0.83,
P1706,P1706,"2017-06-07 19:15:19",34.88461,-121.426,Transect1,136,5,15,10,7.42,,0.29,
P1706,P1706,"2017-06-07 19:15:19",34.88461,-121.426,Transect1,136,5,13,15,6.97,,0.20,
P1706,P1706,"2017-06-07 19:15:19",34.88461,-121.426,Transect1,136,5,11,25,6.72,,0.10,
