studyName,Cruise,"Cycle (Event Log)","Datetime PST (Event Log)","Latitude (Event Log) (º)","Longitude (Event Log) (º)","Event Number","Cast Number","Bottle Number","Depth (m)","Heterotrophic Bacteria (number/ml)","Prochlorococcus (number/ml)","Synechococcus (number/ml)","Picoeukaryotes (number/ml)",Notes
P1408MV,P1408,"CYCLE 4","2014-08-29 02:50:26",33.63705,-122.401,486,51,24,5,1116854,136001,3547,6005,
P1408MV,P1408,"CYCLE 4","2014-08-29 02:50:26",33.63705,-122.401,486,51,20,12,1149916,148652,4136,4623,
P1408MV,P1408,"CYCLE 4","2014-08-29 02:50:26",33.63705,-122.401,486,51,18,30,1188895,181035,9937,5941,
P1408MV,P1408,"CYCLE 4","2014-08-29 02:50:26",33.63705,-122.401,486,51,15,50,1211175,316396,15391,6377,
P1408MV,P1408,"CYCLE 4","2014-08-29 02:50:26",33.63705,-122.401,486,51,13,60,916138,227223,5839,5519,
P1408MV,P1408,"CYCLE 4","2014-08-29 02:50:26",33.63705,-122.401,486,51,10,70,742606,89416,5032,6134,
P1408MV,P1408,"CYCLE 4","2014-08-29 02:50:26",33.63705,-122.401,486,51,6,90,489441,25687,243,2433,
P1408MV,P1408,"CYCLE 4","2014-08-29 02:50:26",33.63705,-122.401,486,51,4,120,376156,5416,154,499,
P1408MV,P1408,"CYCLE 5","2014-08-30 01:09:55",32.87864,-123.8983,496,52,22,5,657018,246801,2100,717,
P1408MV,P1408,"CYCLE 5","2014-08-30 01:09:55",32.87864,-123.8983,496,52,18,20,733643,262820,2510,909,
P1408MV,P1408,"CYCLE 5","2014-08-30 01:09:55",32.87864,-123.8983,496,52,14,40,794184,254663,2907,653,
P1408MV,P1408,"CYCLE 5","2014-08-30 01:09:55",32.87864,-123.8983,496,52,10,60,650001,243190,3048,858,
P1408MV,P1408,"CYCLE 5","2014-08-30 01:09:55",32.87864,-123.8983,496,52,7,80,525640,65266,781,5391,
P1408MV,P1408,"CYCLE 5","2014-08-30 01:09:55",32.87864,-123.8983,496,52,4,90,401254,45073,218,3432,
P1408MV,P1408,"CYCLE 5","2014-08-30 01:09:55",32.87864,-123.8983,496,52,2,100,364094,32345,295,2587,
P1408MV,P1408,"CYCLE 5","2014-08-30 01:09:55",32.87864,-123.8983,496,52,1,120,248824,13087,960,461,
P1408MV,P1408,"CYCLE 5","2014-08-31 02:26:47",32.84071,-123.8673,527,56,22,5,656352,146513,2625,359,
P1408MV,P1408,"CYCLE 5","2014-08-31 02:26:47",32.84071,-123.8673,527,56,18,20,629565,149766,2753,2779,
P1408MV,P1408,"CYCLE 5","2014-08-31 02:26:47",32.84071,-123.8673,527,56,14,40,817937,164440,2599,3675,
P1408MV,P1408,"CYCLE 5","2014-08-31 02:26:47",32.84071,-123.8673,527,56,10,60,588474,211588,2766,2753,
P1408MV,P1408,"CYCLE 5","2014-08-31 02:26:47",32.84071,-123.8673,527,56,7,80,575131,89980,602,4418,
P1408MV,P1408,"CYCLE 5","2014-08-31 02:26:47",32.84071,-123.8673,527,56,4,90,423611,52372,435,3534,
P1408MV,P1408,"CYCLE 5","2014-08-31 02:26:47",32.84071,-123.8673,527,56,2,100,307227,20219,179,1690,
P1408MV,P1408,"CYCLE 5","2014-08-31 02:26:47",32.84071,-123.8673,527,56,1,120,252743,14482,128,576,
P1408MV,P1408,"CYCLE 5","2014-09-01 01:16:59",32.81141,-123.8689,554,59,22,5,596477,121518,2868,4968,
P1408MV,P1408,"CYCLE 5","2014-09-01 01:16:59",32.81141,-123.8689,554,59,18,20,623482,121966,2254,3112,
P1408MV,P1408,"CYCLE 5","2014-09-01 01:16:59",32.81141,-123.8689,554,59,14,40,889965,119802,3867,4738,
P1408MV,P1408,"CYCLE 5","2014-09-01 01:16:59",32.81141,-123.8689,554,59,10,60,588346,116243,5596,4827,
P1408MV,P1408,"CYCLE 5","2014-09-01 01:16:59",32.81141,-123.8689,554,59,7,80,557012,110058,1319,5404,
P1408MV,P1408,"CYCLE 5","2014-09-01 01:16:59",32.81141,-123.8689,554,59,4,90,369523,55048,487,3624,
P1408MV,P1408,"CYCLE 5","2014-09-01 01:16:59",32.81141,-123.8689,554,59,2,100,342953,28824,1191,2548,
P1408MV,P1408,"CYCLE 5","2014-09-01 01:16:59",32.81141,-123.8689,554,59,1,120,159011,14162,935,691,
P1408MV,P1408,"CYCLE 5","2014-09-02 01:07:49",32.77382,-123.8738,585,62,23,5,655559,103655,2343,2779,
P1408MV,P1408,"CYCLE 5","2014-09-02 01:07:49",32.77382,-123.8738,585,62,20,20,722528,180472,1306,3982,
P1408MV,P1408,"CYCLE 5","2014-09-02 01:07:49",32.77382,-123.8738,585,62,18,40,951889,166937,1882,3073,
P1408MV,P1408,"CYCLE 5","2014-09-02 01:07:49",32.77382,-123.8738,585,62,15,60,775784,269517,2305,3982,
P1408MV,P1408,"CYCLE 5","2014-09-02 01:07:49",32.77382,-123.8738,585,62,10,80,720761,231717,2202,2574,
P1408MV,P1408,"CYCLE 5","2014-09-02 01:07:49",32.77382,-123.8738,585,62,8,90,483935,101671,538,2996,
P1408MV,P1408,"CYCLE 5","2014-09-02 01:07:49",32.77382,-123.8738,585,62,6,100,388628,72629,205,2279,
P1408MV,P1408,"CYCLE 5","2014-09-02 01:07:49",32.77382,-123.8738,585,62,4,120,263793,23100,141,960,
P1604,P1604,"Cycle 1","2016-04-22 01:50:30",32.97706,-123.0257,29,4,22,5,282936,368,2625,2271,
P1604,P1604,"Cycle 1","2016-04-22 01:50:30",32.97706,-123.0257,29,4,18,20,274011,370,2927,1943,
P1604,P1604,"Cycle 1","2016-04-22 01:50:30",32.97706,-123.0257,29,4,14,35,271031,306,3780,2061,
P1604,P1604,"Cycle 1","2016-04-22 01:50:30",32.97706,-123.0257,29,4,10,50,254192,266,19845,3084,
P1604,P1604,"Cycle 1","2016-04-22 01:50:30",32.97706,-123.0257,29,4,7,70,241513,165,9161,10159,
P1604,P1604,"Cycle 1","2016-04-22 01:50:30",32.97706,-123.0257,29,4,4,80,236368,103,1470,6326,
P1604,P1604,"Cycle 1","2016-04-23 01:23:37",33.08709,-122.9422,48,7,22,5,360596,242,2520,1194,
P1604,P1604,"Cycle 1","2016-04-23 01:23:37",33.08709,-122.9422,48,7,18,20,553271,243,2769,1706,
P1604,P1604,"Cycle 1","2016-04-23 01:23:37",33.08709,-122.9422,48,7,14,35,630709,245,5381,2153,
P1604,P1604,"Cycle 1","2016-04-23 01:23:37",33.08709,-122.9422,48,7,10,50,799733,241,22168,3872,
P1604,P1604,"Cycle 1","2016-04-23 01:23:37",33.08709,-122.9422,48,7,7,70,856853,236,22733,15488,
P1604,P1604,"Cycle 1","2016-04-23 01:23:37",33.08709,-122.9422,48,7,4,80,456251,90,1719,5709,
P1604,P1604,"Cycle 2","2016-04-29 01:06:44",33.58624,-122.2102,97,14,22,5,570465,167,12101,2389,
P1604,P1604,"Cycle 2","2016-04-29 01:06:44",33.58624,-122.2102,97,14,18,20,638597,156,11891,2796,
P1604,P1604,"Cycle 2","2016-04-29 01:06:44",33.58624,-122.2102,97,14,14,35,645527,149,12705,1956,
P1604,P1604,"Cycle 2","2016-04-29 01:06:44",33.58624,-122.2102,97,14,10,50,674468,147,21709,2310,
P1604,P1604,"Cycle 2","2016-04-29 01:06:44",33.58624,-122.2102,97,14,7,70,890033,137,46331,4568,
P1604,P1604,"Cycle 2","2016-04-29 01:06:44",33.58624,-122.2102,97,14,4,80,964858,42,21919,4161,
P1604,P1604,"Cycle 2","2016-04-30 01:06:14",33.52361,-122.0599,124,17,22,5,548363,138,8531,2678,
P1604,P1604,"Cycle 2","2016-04-30 01:06:14",33.52361,-122.0599,124,17,18,20,571581,141,9765,2783,
P1604,P1604,"Cycle 2","2016-04-30 01:06:14",33.52361,-122.0599,124,17,14,40,586333,132,8453,3491,
P1604,P1604,"Cycle 2","2016-04-30 01:06:14",33.52361,-122.0599,124,17,10,60,634541,127,13388,2678,
P1604,P1604,"Cycle 2","2016-04-30 01:06:14",33.52361,-122.0599,124,17,7,80,761683,118,27458,4633,
P1604,P1604,"Cycle 2","2016-04-30 01:06:14",33.52361,-122.0599,124,17,4,90,908368,107,32537,9384,
P1604,P1604,"Cycle 2","2016-04-30 20:29:45",33.47645,-121.9843,139,20,22,5,539739,147,8781,2349,
P1604,P1604,"Cycle 2","2016-04-30 20:29:45",33.47645,-121.9843,139,20,18,25,541971,144,8413,2507,
P1604,P1604,"Cycle 2","2016-04-30 20:29:45",33.47645,-121.9843,139,20,14,50,574101,143,8361,3111,
P1604,P1604,"Cycle 2","2016-04-30 20:29:45",33.47645,-121.9843,139,20,10,70,593867,122,10159,2428,
P1604,P1604,"Cycle 2","2016-04-30 20:29:45",33.47645,-121.9843,139,20,7,90,654084,97,11169,5066,
P1604,P1604,"Cycle 2","2016-04-30 20:29:45",33.47645,-121.9843,139,20,4,100,406363,61,630,1877,
P1604,P1604,"Cycle 2","2016-05-02 01:01:08",33.46013,-121.8701,173,23,24,5,567617,161,7232,2691,
P1604,P1604,"Cycle 2","2016-05-02 01:01:08",33.46013,-121.8701,173,23,20,25,564874,158,5906,2415,
P1604,P1604,"Cycle 2","2016-05-02 01:01:08",33.46013,-121.8701,173,23,17,50,544491,156,7967,2428,
P1604,P1604,"Cycle 2","2016-05-02 01:01:08",33.46013,-121.8701,173,23,14,70,564966,139,8584,2599,
P1604,P1604,"Cycle 2","2016-05-02 01:01:08",33.46013,-121.8701,173,23,11,90,585441,125,10001,3216,
P1604,P1604,"Cycle 2","2016-05-02 01:01:08",33.46013,-121.8701,173,23,8,100,647784,86,10198,4922,
P1604,P1604,"Cycle 3","2016-05-03 01:02:23",34.79821,-121.2781,187,25,22,2,704288,,20409,52828,
P1604,P1604,"Cycle 3","2016-05-03 01:02:23",34.79821,-121.2781,187,25,18,12,690913,,19661,51122,
P1604,P1604,"Cycle 3","2016-05-03 01:02:23",34.79821,-121.2781,187,25,14,15,735210,,24649,42591,
P1604,P1604,"Cycle 3","2016-05-03 01:02:23",34.79821,-121.2781,187,25,10,40,619749,,20239,34217,
P1604,P1604,"Cycle 3","2016-05-03 01:02:23",34.79821,-121.2781,187,25,7,60,550620,,15173,25069,
P1604,P1604,"Cycle 3","2016-05-03 01:02:23",34.79821,-121.2781,187,25,4,90,594733,,6471,19451,
P1604,P1604,"Cycle 3","2016-05-04 01:02:35",34.67556,-121.2801,210,28,22,5,863783,,17653,78225,
P1604,P1604,"Cycle 3","2016-05-04 01:02:35",34.67556,-121.2801,210,28,18,12,882407,,20396,81428,
P1604,P1604,"Cycle 3","2016-05-04 01:02:35",34.67556,-121.2801,210,28,14,20,930838,,25436,72804,
P1604,P1604,"Cycle 3","2016-05-04 01:02:35",34.67556,-121.2801,210,28,10,30,902541,,16997,70311,
P1604,P1604,"Cycle 3","2016-05-04 01:02:35",34.67556,-121.2801,210,28,7,40,786004,,8348,35149,
P1604,P1604,"Cycle 3","2016-05-04 01:02:35",34.67556,-121.2801,210,28,4,50,727401,,4266,17994,
P1604,P1604,"Cycle 3","2016-05-05 01:01:01",34.50228,-121.2228,235,31,22,5,1706250,,47526,157500,
P1604,P1604,"Cycle 3","2016-05-05 01:01:01",34.50228,-121.2228,235,31,18,12,1706250,,55046,155754,
P1604,P1604,"Cycle 3","2016-05-05 01:01:01",34.50228,-121.2228,235,31,14,20,1837500,,61373,137550,
P1604,P1604,"Cycle 3","2016-05-05 01:01:01",34.50228,-121.2228,235,31,10,25,1575000,,52303,128586,
P1604,P1604,"Cycle 3","2016-05-05 01:01:01",34.50228,-121.2228,235,31,7,30,1039973,,25463,57711,
P1604,P1604,"Cycle 3","2016-05-05 01:01:01",34.50228,-121.2228,235,31,4,35,861249,,16065,39638,
P1604,P1604,"Cycle 3","2016-05-06 01:00:21",34.2802,-121.1745,263,42,23,5,1443750,,31028,215578,
P1604,P1604,"Cycle 3","2016-05-06 01:00:21",34.2802,-121.1745,263,42,20,12,1575000,,37301,187543,
P1604,P1604,"Cycle 3","2016-05-06 01:00:21",34.2802,-121.1745,263,42,17,20,1968750,,58603,178408,
P1604,P1604,"Cycle 3","2016-05-06 01:00:21",34.2802,-121.1745,263,42,16,25,1706250,,73041,147735,
P1604,P1604,"Cycle 3","2016-05-06 01:00:21",34.2802,-121.1745,263,42,15,30,1706250,,81992,134663,
P1604,P1604,"Cycle 3","2016-05-06 01:00:21",34.2802,-121.1745,263,42,13,35,1575000,,63919,101312,
P1604,P1604,"Cycle 4","2016-05-07 01:19:06",34.44227,-120.7008,286,45,22,2,5118750,,123743,65034,
P1604,P1604,"Cycle 4","2016-05-07 01:19:06",34.44227,-120.7008,286,45,18,5,4987500,,121039,68027,
P1604,P1604,"Cycle 4","2016-05-07 01:19:06",34.44227,-120.7008,286,45,14,12,2756250,,52001,36015,
P1604,P1604,"Cycle 4","2016-05-07 01:19:06",34.44227,-120.7008,286,45,10,20,1706250,,20003,27129,
P1604,P1604,"Cycle 4","2016-05-07 01:19:06",34.44227,-120.7008,286,45,7,25,1575000,,17535,20541,
P1604,P1604,"Cycle 4","2016-05-07 01:19:06",34.44227,-120.7008,286,45,4,30,927596,,5631,12954,
P1604,P1604,"Cycle 4","2016-05-08 01:00:00",34.49954,-120.7815,313,48,22,2,4987500,,138403,94894,
P1604,P1604,"Cycle 4","2016-05-08 01:00:00",34.49954,-120.7815,313,48,18,5,5118750,,136080,90405,
P1604,P1604,"Cycle 4","2016-05-08 01:00:00",34.49954,-120.7815,313,48,14,12,4331250,,113019,59837,
P1604,P1604,"Cycle 4","2016-05-08 01:00:00",34.49954,-120.7815,313,48,10,20,3150000,,65848,33810,
P1604,P1604,"Cycle 4","2016-05-08 01:00:00",34.49954,-120.7815,313,48,7,25,3150000,,58393,28823,
P1604,P1604,"Cycle 4","2016-05-08 01:00:00",34.49954,-120.7815,313,48,4,30,2231250,,23205,16971,
P1604,P1604,"Cycle 4","2016-05-09 01:01:30",34.5341,-120.8705,338,51,22,2,5118750,,183947,132510,
P1604,P1604,"Cycle 4","2016-05-09 01:01:30",34.5341,-120.8705,338,51,18,5,5118750,,182018,127509,
P1604,P1604,"Cycle 4","2016-05-09 01:01:30",34.5341,-120.8705,338,51,14,12,5118750,,177975,126551,
P1604,P1604,"Cycle 4","2016-05-09 01:01:30",34.5341,-120.8705,338,51,10,20,3806250,,109121,63105,
P1604,P1604,"Cycle 4","2016-05-09 01:01:30",34.5341,-120.8705,338,51,7,25,2756250,,44087,29912,
P1604,P1604,"Cycle 4","2016-05-09 01:01:30",34.5341,-120.8705,338,51,4,30,1706250,,13230,17535,
P1604,P1604,"Cycle 4","2016-05-10 00:53:40",34.54298,-120.9372,359,54,20,2,3937500,,202768,110644,
P1604,P1604,"Cycle 4","2016-05-10 00:53:40",34.54298,-120.9372,359,54,17,5,3806250,,196284,113558,
P1604,P1604,"Cycle 4","2016-05-10 00:53:40",34.54298,-120.9372,359,54,14,12,3937500,,204291,122496,
P1604,P1604,"Cycle 4","2016-05-10 00:53:40",34.54298,-120.9372,359,54,11,20,3675000,,134636,65297,
P1604,P1604,"Cycle 4","2016-05-10 00:53:40",34.54298,-120.9372,359,54,8,25,3281250,,96679,48864,
P1604,P1604,"Cycle 4","2016-05-10 00:53:40",34.54298,-120.9372,359,54,5,30,2493750,,34781,28928,
P1706,P1706,Transect1,"2017-06-07 17:33:48",34.85434,-121.4112,130,4,17,2,1212999,,7613,91337,
P1706,P1706,Transect1,"2017-06-07 17:33:48",34.85434,-121.4112,130,4,15,10,965108,,5211,53983,
P1706,P1706,Transect1,"2017-06-07 17:33:48",34.85434,-121.4112,130,4,13,20,634397,,3426,15068,
P1706,P1706,Transect1,"2017-06-07 17:33:48",34.85434,-121.4112,130,4,11,30,487279,,1667,9988,
P1706,P1706,Transect1,"2017-06-07 17:33:48",34.85434,-121.4112,130,4,9,40,589969,,1194,5368,
P1706,P1706,Transect1,"2017-06-07 17:33:48",34.85434,-121.4112,130,4,7,50,557865,,748,3557,
P1706,P1706,Transect1,"2017-06-07 17:33:48",34.85434,-121.4112,130,4,5,75,437325,,144,499,
P1706,P1706,Transect1,"2017-06-07 17:33:48",34.85434,-121.4112,130,4,3,101,568378,,184,604,
P1706,P1706,Transect1,"2017-06-07 19:15:19",34.88461,-121.426,136,5,17,2,1132241,,8348,73500,
P1706,P1706,Transect1,"2017-06-07 19:15:19",34.88461,-121.426,136,5,15,10,674586,,2874,11826,
P1706,P1706,Transect1,"2017-06-07 19:15:19",34.88461,-121.426,136,5,13,15,633964,,2008,8505,
P1706,P1706,Transect1,"2017-06-07 19:15:19",34.88461,-121.426,136,5,11,25,611166,,1037,3478,
P1706,P1706,Transect1,"2017-06-07 19:15:19",34.88461,-121.426,136,5,9,35,533177,,958,2271,
P1706,P1706,Transect1,"2017-06-07 19:15:19",34.88461,-121.426,136,5,7,45,518490,,315,1378,
P1706,P1706,Transect1,"2017-06-07 19:15:19",34.88461,-121.426,136,5,5,70,413372,,341,473,
P1706,P1706,Transect1,"2017-06-07 19:15:19",34.88461,-121.426,136,5,3,100,416089,,131,276,
P1706,P1706,Transect1,"2017-06-07 20:22:03",34.91542,-121.4418,141,6,17,2,1017345,,5604,24098,
P1706,P1706,Transect1,"2017-06-07 20:22:03",34.91542,-121.4418,141,6,15,8,899627,,1260,4554,
P1706,P1706,Transect1,"2017-06-07 20:22:03",34.91542,-121.4418,141,6,13,15,835879,,971,2586,
P1706,P1706,Transect1,"2017-06-07 20:22:03",34.91542,-121.4418,141,6,11,25,803814,,1155,3150,
P1706,P1706,Transect1,"2017-06-07 20:22:03",34.91542,-121.4418,141,6,9,35,647404,,1247,3649,
P1706,P1706,Transect1,"2017-06-07 20:22:03",34.91542,-121.4418,141,6,7,45,692672,,551,1365,
P1706,P1706,Transect1,"2017-06-07 20:22:03",34.91542,-121.4418,141,6,5,70,458889,,210,263,
P1706,P1706,Transect1,"2017-06-07 20:22:03",34.91542,-121.4418,141,6,3,101,375349,,197,407,
P1706,P1706,Transect1,"2017-06-07 21:40:33",34.94635,-121.4564,148,7,17,2,1118276,,8479,36488,
P1706,P1706,Transect1,"2017-06-07 21:40:33",34.94635,-121.4564,148,7,15,10,1281945,,6956,39769,
P1706,P1706,Transect1,"2017-06-07 21:40:33",34.94635,-121.4564,148,7,13,21,1297249,,3518,23428,
P1706,P1706,Transect1,"2017-06-07 21:40:33",34.94635,-121.4564,148,7,11,30,1070528,,1903,14123,
P1706,P1706,Transect1,"2017-06-07 21:40:33",34.94635,-121.4564,148,7,9,45,671593,,630,4751,
P1706,P1706,Transect1,"2017-06-07 21:40:33",34.94635,-121.4564,148,7,7,61,604275,,197,1523,
P1706,P1706,Transect1,"2017-06-07 21:40:33",34.94635,-121.4564,148,7,5,76,602385,,118,1089,
P1706,P1706,Transect1,"2017-06-07 21:40:33",34.94635,-121.4564,148,7,3,99,653113,,210,551,
P1706,P1706,Transect1,"2017-06-07 23:00:10",34.97707,-121.4714,154,8,20,2,1217291,,11196,48143,
P1706,P1706,Transect1,"2017-06-07 23:00:10",34.97707,-121.4714,154,8,15,11,1232096,,9293,47066,
P1706,P1706,Transect1,"2017-06-07 23:00:10",34.97707,-121.4714,154,8,13,20,895939,,6996,28718,
P1706,P1706,Transect1,"2017-06-07 23:00:10",34.97707,-121.4714,154,8,11,31,677762,,2166,6838,
P1706,P1706,Transect1,"2017-06-07 23:00:10",34.97707,-121.4714,154,8,9,46,652706,,1483,6038,
P1706,P1706,Transect1,"2017-06-07 23:00:10",34.97707,-121.4714,154,8,7,61,554584,,722,2048,
P1706,P1706,Transect1,"2017-06-07 23:00:10",34.97707,-121.4714,154,8,5,76,482016,,486,1194,
P1706,P1706,Transect1,"2017-06-07 23:00:10",34.97707,-121.4714,154,8,3,101,530985,,184,525,
P1706,P1706,Transect1,"2017-06-08 00:38:26",35.00877,-121.4864,161,9,17,3,1001293,,13322,46331,
P1706,P1706,Transect1,"2017-06-08 00:38:26",35.00877,-121.4864,161,9,15,8,614565,,6156,26486,
P1706,P1706,Transect1,"2017-06-08 00:38:26",35.00877,-121.4864,161,9,13,14,501782,,3885,16223,
P1706,P1706,Transect1,"2017-06-08 00:38:26",35.00877,-121.4864,161,9,11,26,477776,,1719,6156,
P1706,P1706,Transect1,"2017-06-08 00:38:26",35.00877,-121.4864,161,9,9,34,400273,,1155,4988,
P1706,P1706,Transect1,"2017-06-08 00:38:26",35.00877,-121.4864,161,9,7,46,428558,,604,1181,
P1706,P1706,Transect1,"2017-06-08 00:38:26",35.00877,-121.4864,161,9,5,60,319003,,341,525,
P1706,P1706,Transect1,"2017-06-08 00:38:26",35.00877,-121.4864,161,9,3,100,409251,,171,486,
P1706,P1706,Transect1,"2017-06-08 02:22:39",35.03855,-121.5015,168,10,17,3,1380750,,24688,67659,
P1706,P1706,Transect1,"2017-06-08 02:22:39",35.03855,-121.5015,168,10,15,9,1354500,,21368,67095,
P1706,P1706,Transect1,"2017-06-08 02:22:39",35.03855,-121.5015,168,10,13,16,1115179,,12718,42381,
P1706,P1706,Transect1,"2017-06-08 02:22:39",35.03855,-121.5015,168,10,11,26,645908,,2363,9844,
P1706,P1706,Transect1,"2017-06-08 02:22:39",35.03855,-121.5015,168,10,9,35,587856,,1457,7206,
P1706,P1706,Transect1,"2017-06-08 02:22:39",35.03855,-121.5015,168,10,7,45,499196,,420,1352,
P1706,P1706,Transect1,"2017-06-08 02:22:39",35.03855,-121.5015,168,10,5,60,529673,,735,2979,
P1706,P1706,Transect1,"2017-06-08 02:22:39",35.03855,-121.5015,168,10,3,101,413477,,368,945,
P1706,P1706,Transect1,"2017-06-08 03:26:57",35.0705,-121.5167,174,11,17,2,1433250,,24294,71715,
P1706,P1706,Transect1,"2017-06-08 03:26:57",35.0705,-121.5167,174,11,15,9,1445063,,21866,66701,
P1706,P1706,Transect1,"2017-06-08 03:26:57",35.0705,-121.5167,174,11,13,16,1416188,,15737,50466,
P1706,P1706,Transect1,"2017-06-08 03:26:57",35.0705,-121.5167,174,11,11,25,993904,,7429,20606,
P1706,P1706,Transect1,"2017-06-08 03:26:57",35.0705,-121.5167,174,11,9,35,899811,,3741,13269,
P1706,P1706,Transect1,"2017-06-08 03:26:57",35.0705,-121.5167,174,11,7,45,847849,,2192,9909,
P1706,P1706,Transect1,"2017-06-08 03:26:57",35.0705,-121.5167,174,11,5,60,514710,,394,1654,
P1706,P1706,Transect1,"2017-06-08 03:26:57",35.0705,-121.5167,174,11,3,100,489956,,249,617,
P1706,P1706,Transect1,"2017-06-08 04:27:16",35.10089,-121.5325,181,12,17,3,1361063,,12744,47486,
P1706,P1706,Transect1,"2017-06-08 04:27:16",35.10089,-121.5325,181,12,15,8,1362375,,12141,43418,
P1706,P1706,Transect1,"2017-06-08 04:27:16",35.10089,-121.5325,181,12,13,16,1416188,,12443,39664,
P1706,P1706,Transect1,"2017-06-08 04:27:16",35.10089,-121.5325,181,12,11,26,993444,,6720,22260,
P1706,P1706,Transect1,"2017-06-08 04:27:16",35.10089,-121.5325,181,12,9,35,534542,,1706,8912,
P1706,P1706,Transect1,"2017-06-08 04:27:16",35.10089,-121.5325,181,12,7,45,516928,,368,1260,
P1706,P1706,Transect1,"2017-06-08 04:27:16",35.10089,-121.5325,181,12,5,61,508134,,354,709,
P1706,P1706,Transect1,"2017-06-08 04:27:16",35.10089,-121.5325,181,12,3,100,426930,,92,223,
P1706,P1706,Transect1,"2017-06-08 05:28:13",35.13217,-121.5477,187,13,17,2,1494938,39,66846,47184,
P1706,P1706,Transect1,"2017-06-08 05:28:13",35.13217,-121.5477,187,13,15,9,1479188,27,47591,42368,
P1706,P1706,Transect1,"2017-06-08 05:28:13",35.13217,-121.5477,187,13,13,20,1687875,15,20226,43391,
P1706,P1706,Transect1,"2017-06-08 05:28:13",35.13217,-121.5477,187,13,11,30,1124708,5,6812,15278,
P1706,P1706,Transect1,"2017-06-08 05:28:13",35.13217,-121.5477,187,13,9,40,974046,3,4686,11248,
P1706,P1706,Transect1,"2017-06-08 05:28:13",35.13217,-121.5477,187,13,7,50,779914,1,2678,8098,
P1706,P1706,Transect1,"2017-06-08 05:28:13",35.13217,-121.5477,187,13,5,75,517414,564,788,2087,
P1706,P1706,Transect1,"2017-06-08 05:28:13",35.13217,-121.5477,187,13,3,100,489103,381,171,538,
P1706,P1706,Transect1,"2017-06-08 07:00:18",35.16468,-121.5635,194,14,17,2,1357125,68,63709,44166,
P1706,P1706,Transect1,"2017-06-08 07:00:18",35.16468,-121.5635,194,14,15,9,1278834,49,55033,36934,
P1706,P1706,Transect1,"2017-06-08 07:00:18",35.16468,-121.5635,194,14,13,18,635631,8,3452,2218,
P1706,P1706,Transect1,"2017-06-08 07:00:18",35.16468,-121.5635,194,14,11,30,1036048,5,4436,8085,
P1706,P1706,Transect1,"2017-06-08 07:00:18",35.16468,-121.5635,194,14,9,40,956169,5,2468,5696,
P1706,P1706,Transect1,"2017-06-08 07:00:18",35.16468,-121.5635,194,14,7,50,869531,2,2061,4554,
P1706,P1706,Transect1,"2017-06-08 07:00:18",35.16468,-121.5635,194,14,5,75,660489,1,1089,3649,
P1706,P1706,Transect1,"2017-06-08 07:00:18",35.16468,-121.5635,194,14,3,100,390692,735,184,368,
P1706,P1706,Cycle1,"2017-06-09 01:19:22",35.06715,-121.0926,204,15,23,2,2529188,,6024,47946,
P1706,P1706,Cycle1,"2017-06-09 01:19:22",35.06715,-121.0926,204,15,19,8,2328375,,4751,46673,
P1706,P1706,Cycle1,"2017-06-09 01:19:22",35.06715,-121.0926,204,15,15,12,1891313,,3951,32419,
P1706,P1706,Cycle1,"2017-06-09 01:19:22",35.06715,-121.0926,204,15,11,20,1473938,,2454,20685,
P1706,P1706,Cycle1,"2017-06-09 01:19:22",35.06715,-121.0926,204,15,8,25,1265106,,1562,13716,
P1706,P1706,Cycle1,"2017-06-09 01:19:22",35.06715,-121.0926,204,15,5,30,938044,,1142,8033,
P1706,P1706,Cycle1,"2017-06-10 01:04:03",35.04799,-121.1369,233,19,23,4,2909813,,5775,45806,
P1706,P1706,Cycle1,"2017-06-10 01:04:03",35.04799,-121.1369,233,19,19,5,3008250,,6143,43982,
P1706,P1706,Cycle1,"2017-06-10 01:04:03",35.04799,-121.1369,233,19,15,8,2937375,,6038,44848,
P1706,P1706,Cycle1,"2017-06-10 01:04:03",35.04799,-121.1369,233,19,11,12,2987250,,5828,45321,
P1706,P1706,Cycle1,"2017-06-10 01:04:03",35.04799,-121.1369,233,19,8,20,2198438,,4856,33863,
P1706,P1706,Cycle1,"2017-06-10 01:04:03",35.04799,-121.1369,233,19,5,25,1431938,,1929,17220,
P1706,P1706,Cycle1,"2017-06-11 01:04:44",34.95211,-121.1772,262,22,23,2,3180188,,10868,44586,
P1706,P1706,Cycle1,"2017-06-11 01:04:44",34.95211,-121.1772,262,22,19,5,2922938,,10001,44179,
P1706,P1706,Cycle1,"2017-06-11 01:04:44",34.95211,-121.1772,262,22,15,8,3172313,,11183,42039,
P1706,P1706,Cycle1,"2017-06-11 01:04:44",34.95211,-121.1772,262,22,11,12,2831063,,10763,44481,
P1706,P1706,Cycle1,"2017-06-11 01:04:44",34.95211,-121.1772,262,22,8,20,3022688,,10658,47237,
P1706,P1706,Cycle1,"2017-06-11 01:04:44",34.95211,-121.1772,262,22,5,25,3093563,,10001,50518,
P1706,P1706,Cycle1,"2017-06-12 01:03:25",34.87215,-121.1535,281,24,23,3,2547563,,4633,40281,
P1706,P1706,Cycle1,"2017-06-12 01:03:25",34.87215,-121.1535,281,24,21,12,2594813,,4344,41711,
P1706,P1706,Cycle1,"2017-06-12 01:03:25",34.87215,-121.1535,281,24,19,20,2374313,,4909,40386,
